Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,873.95,635.35,0,0,3,168,8,0,0,134.577,134.577,134.577,19.9465,19.9465,19.9465, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,567,622,1,0,2,134,7,0,0,54.1642,54.1642,54.1642,20.4519,20.4519,20.4519, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,816.6,593.7,0,0,2,110,6,0,0,142.3,142.3,142.3,14.1353,14.1353,14.1353, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,51,563.5,0,0,2,51,6,0,0,187.745,187.745,187.745,8.67947,8.67947,8.67947, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,56.7941,556.324,0,0,2,93,6,0,0,184.441,184.441,184.441,8.85139,8.85139,8.85139, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,849.5,503,0,0,3,99,6,300,4,190.545,188.758,191.455,14.3199,15.3956,13.8584, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,838,503,0,0,3,170,9,0,0,209.953,209.953,209.953,13.1983,13.1983,13.1983, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,110,492,0,0,2,94,6,298,245,234.16,5.25532,240.202,11.6624,6.55042,8.61379, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,111,484,0,0,2,83,6,300,242,235.108,6.16867,237.795,9.88347,5.59129,8.85372, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,87.75,441.75,0,0,2,163,8,0,0,248.92,248.92,248.92,8.61737,8.61737,8.61737, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,616.25,411.75,1,0,2,187,9,0,0,92.5668,92.5668,92.5668,15.8853,15.8853,15.8853, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,605.5,409,1,0,2,123,7,0,0,83.7073,83.7073,83.7073,17.9109,17.9109,17.9109, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,193.948,332.621,0,0,5,121,7,300,232,225.149,11.1405,228.455,29.7479,14.1679,30.8359, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,896.6,254.2,0,0,2,169,8,180,8,237.675,238.864,238.574,26.6864,27.644,26.1584, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,897,241.5,0,0,2,124,7,60,9,240.629,240.556,239.968,20.5632,21.3515,20.4807, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,137,234.5,0,0,2,218,10,0,0,217.615,217.509,217.876,30.7876,30.8048,30.8064, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,136.55,195.15,0,0,4,76,6,180,21,242.355,244.013,243.539,6.72783,8.36009,7.73256, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,754.5,146,0,0,2,240,9,0,0,208.892,209.246,208.567,23.9184,23.6935,24.2073, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,755.5,132,0,0,2,87,6,90,3,158.184,158.632,157.414,21.0634,20.8124,21.7572, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,498,148,0,0,2,189,8,180,3,209.481,209.899,209.582,12.4705,12.881,12.7554, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,642.5,126,0,0,2,126,7,0,0,17.6825,17.6825,17.6825,22.3711,22.3711,22.3711, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,12.7,43.1,0,0,2,127,7,0,0,254.37,254.37,254.37,2.37356,2.37356,2.37356, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,18.25,33.25,0,0,2,150,8,0,0,254.12,254.12,254.12,2.32625,2.32625,2.32625, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,967,1454,0,0,1,189,8,0,0,250.683,250.683,250.683,11.1952,11.1952,11.1952, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,562,1419,0,0,1,226,9,0,0,93.4469,93.4469,93.4469,26.3963,26.3963,26.3963, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,226.5,1400,0,0,1,255,10,0,0,235.925,235.925,235.925,37.3452,37.3452,37.3452, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 1,622,1379.5,0,0,1,83,6,0,0,159.783,159.783,159.783,11.1768,11.1768,11.1768, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,363,1380.5,0,0,1,165,7,0,0,94.6364,94.6364,94.6364,19.6775,19.6775,19.6775, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,489.5,1377,0,0,1,66,6,302,188,183.894,27.6667,179.697,47.1972,20.9555,44.2102, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,238.5,1371,0,0,1,76,6,300,189,189.079,28.1316,190.224,45.0086,21.3989,48.0698, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,221,1355,0,0,1,87,6,120,26,232.747,236.897,232.506,15.9468,16.4101,15.3053, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,476,1355,0,0,1,134,7,240,2,185.948,185.709,187.075,13.7621,12.9325,12.0809, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,798.269,1333.85,0,0,1,333,11,300,3,209.616,208.931,209.52,23.4248,25.124,23.8747, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,77.0588,1259.74,0,0,1,137,8,0,0,251.905,251.898,252.46,7.79725,7.72753,7.7055, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,120,1255,0,0,1,346,13,60,5,228.939,228.928,228.483,37.3749,37.4794,38.1066, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,857,1247,0,0,1,90,7,300,188,158.911,23.7556,156.578,62.9779,21.6937,60.8684, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,115.5,1213,0,0,1,86,6,300,247,239.081,4.22093,237.442,8.30596,5.47318,11.6984, "2019-04-13 [18:42:13]: no comment"
