Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,359.288,737.058,1,0,2,83,6,0,0,122.639,122.639,122.639,7.69036,7.69036,7.69036, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,608,715.5,0,0,2,46,6,0,0,125.63,125.63,125.63,4.58959,4.58959,4.58959, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,37.75,715.25,0,0,2,86,6,0,0,235.326,235.326,235.326,17.1046,17.1046,17.1046, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,36,705.5,0,0,2,125,7,0,0,201.264,201.264,201.264,25.4963,25.4963,25.4963, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,660.794,706.323,0,0,2,76,6,0,0,145.303,145.303,145.303,6.35336,6.35336,6.35336, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,653,696.5,0,0,2,122,7,0,0,141.631,141.631,141.631,9.763,9.763,9.763, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,26.25,681.75,0,0,2,83,6,0,0,7.92771,7.92771,7.92771,11.1326,11.1326,11.1326, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,97,687,0,0,2,82,6,0,0,139.841,139.841,139.841,9.00986,9.00986,9.00986, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,96.5,677,0,0,2,82,6,0,0,133.829,133.829,133.829,9.22964,9.22964,9.22964, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,439,674,1,0,2,66,7,0,0,143.985,143.985,143.985,5.55436,5.55436,5.55436, "2019-04-14 [4:16:52 PM]: no comment"
