Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1138.5,699,1,0,2,107,7,184,233,96.5981,238.991,247.542,6.85791,8.13619,4.83852, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1130,694.5,1,0,2,88,6,182,230,96.8295,240.977,247.159,4.95779,8.19529,4.71081, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,852,684,1,0,3,52,5,168,188,110.212,233.115,209.673,5.226,10.2957,24.9195, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,852.5,672.5,1,0,3,42,4,172,212,112.667,242.095,225.69,3.74006,10.1386,19.9278, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1096.5,673,1,0,2,84,6,172,138,107.238,211.274,197.964,5.13642,15.0825,27.5188, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1221.5,662,1,0,2,56,5,182,234,89.1429,241.429,247.518,4.85648,8.05301,6.59972, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1232.3,662.1,1,0,2,92,7,184,243,91.7283,240.598,250.978,4.97302,10.5974,4.02877, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,680,668,1,0,5,47,5,178,215,89.0851,240.851,238.255,2.80814,7.72556,5.95713, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,664,668,1,0,5,50,5,178,228,91.5,245.68,241.8,3.0025,6.77387,6.95315, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,666,660.5,1,0,5,62,5,178,228,94.0323,245.839,242.065,4.47325,5.9974,6.65649, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,677.5,657,1,0,5,43,4,182,219,96.9302,239.86,242.674,4.00693,8.79261,4.95157, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1208,651.5,1,0,2,45,5,182,243,93.6889,248.022,250.822,3.26884,4.34324,3.65237, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1156.25,653.25,1,0,2,66,5,184,231,92.0909,235.606,247.409,4.46291,7.73498,5.57257, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1150.75,647.25,1,0,2,74,5,184,237,93.8514,238.703,248.865,4.3397,8.09726,4.87063, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,1125,595.5,1,0,2,251,10,186,126,115.514,198.371,208.028,7.69206,29.3966,40.4236, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,1143,583,1,0,2,187,9,182,117,116.69,201.444,203.765,7.41189,28.3071,37.3518, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,893,584,1,0,2,86,6,172,160,119.616,223.884,210.349,5.40182,20.1963,28.5368, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,899.5,575,1,0,2,100,7,180,101,127.86,198.79,200.35,5.64332,28.0419,29.3674, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,1114.79,477.983,1,0,3,100,6,166,123,111.65,204.78,183.58,5.59647,17.0907,41.6316, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,1111,469.5,1,0,3,88,6,168,146,110.739,216.466,196.386,5.14919,13.7002,39.0049, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,699.3,464.1,1,0,2,82,5,178,242,102.89,250.732,246.341,4.82867,5.51569,6.09954, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,708.038,458.808,1,0,2,109,6,182,238,106.119,245.413,249.89,4.75567,8.69989,4.44109, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,984.5,467,1,0,2,119,7,180,239,102.857,247.605,250.437,5.13285,6.42979,3.58515, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,980,455,1,0,2,51,5,182,245,101.961,247.608,252.196,4.73096,6.97077,3.71539, "2020-03-25 [15:20:29]: no comment"
