Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,207.059,1304.31,0,0,3,378,12,0,0,232.196,232.196,232.196,13.8748,13.8748,13.8748, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,188.5,1304.5,0,0,3,261,10,60,3,204.743,204.797,204.383,25.9514,25.9654,26.3021, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,878,1260,0,0,2,258,10,0,0,248.988,248.988,248.988,6.89342,6.89342,6.89342, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,937,1260,0,0,3,206,9,0,0,177.864,177.864,177.864,5.57632,5.57632,5.57632, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,958.382,1089.53,0,0,2,176,9,0,0,2.23295,2.23295,2.23295,4.00326,4.00326,4.00326, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,160.797,1079.72,0,0,3,176,10,0,0,3.75,3.75,3.75,8.1601,8.1601,8.1601, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,944,1069,0,0,3,315,12,0,0,224.803,224.822,224.813,38.6069,38.6134,38.6096, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,130.5,1066,0,0,2,597,14,0,0,243.02,243.02,243.02,26.568,26.568,26.568, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,879.037,1058.51,0,0,3,250,9,0,0,239.584,239.584,239.584,4.2513,4.2513,4.2513, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,708,1034,0,0,3,163,9,0,0,134.012,134.012,134.012,18.9792,18.9792,18.9792, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,39.5,969.5,0,0,5,196,10,0,0,241.5,241.5,241.5,26.4505,26.4505,26.4505, "2019-04-14 [4:16:52 PM]: no comment"
